recid,boro,uf1_1,uf1_2,uf1_3,uf1_4,uf1_5,uf1_6,uf1_7,uf1_8,uf1_9,uf1_10,uf1_11,uf1_12,uf1_13,uf1_14,uf1_15,uf1_16,uf1_35,uf1_17,uf1_18,uf1_19,uf1_20,uf1_21,uf1_22,sc23,sc24,sc36,sc37,sc38,sc30,sc518,uf49,sc520,uf33,uf51,sc522,sc553,sc555,sc523,sc524,sc525,sc526,sc527,sc528,sc529,sc530,sc531,sc532,sc533,sc534,sc535,uf31,uf19,new_csr,nusc,sc26,uf23,rec62,rec64,uf32,rec21,cd,seqno,fw,hflag6,hflag3,hflag15,hflag17,hflag8,hflag5
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,9,1,2,2,2,4,2,2,2,03,2,01,02,2,9,2,6,04,0,3,0,4,2,2,2,2,1,1,99,02400,2,80,13,07,03,1,1,0400,1,03,914944,201.67765,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,1,2,1,2,11,2,05,07,1,1,1,4,02,0,3,0,4,1,3,1,2,3,1,99,01500,2,80,03,07,07,1,1,0375,1,03,051986,199.1541,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,1,2,12,2,05,02,1,2,2,4,03,0,3,0,4,1,3,3,2,3,1,99,01700,2,80,12,07,06,1,1,0425,1,03,917780,193.84393,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,1,5,2,06,3,01,01,2,9,2,1,01,1,9,1,9,2,1,6,2,1,3,02,99999,2,04,02,11,07,4,4,9999,1,03,696016,250.30701,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,9,1,2,2,2,4,1,3,2,03,2,01,03,2,9,2,3,03,0,3,0,4,2,1,5,1,1,3,03,99999,2,04,13,11,07,1,1,9999,1,03,151660,259.42513,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,9,1,2,2,2,4,1,3,2,03,2,01,01,2,9,2,1,01,2,9,1,9,2,1,5,1,1,3,03,99999,2,04,13,11,07,5,4,9999,1,03,145582,201.67765,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,2,2,5,2,05,2,02,01,2,9,2,2,02,0,3,0,4,2,1,2,2,1,3,03,99999,2,04,05,11,08,1,1,9999,1,03,224990,198.30511,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,4,3,4,2,06,1,02,02,2,9,1,1,01,0,3,1,9,2,1,5,1,1,3,08,99999,2,04,12,11,05,1,4,9999,1,03,654983,186.83883,0,0,0,0,0,0
3,4,1,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,1,9,9,9,9,9,1,2,2,2,4,1,5,2,05,2,01,02,2,9,2,4,03,0,3,0,4,1,1,5,2,1,3,06,99999,2,04,05,11,08,1,1,9999,1,03,250611,206.44252,0,0,0,0,0,0
3,4,1,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,1,9,9,9,9,9,1,2,2,2,4,1,5,2,05,2,01,03,2,9,2,4,03,0,3,0,4,1,1,5,2,1,3,06,99999,2,04,05,11,08,1,1,9999,1,03,561228,193.69587,0,0,0,0,0,0
3,4,1,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,1,9,9,9,9,9,1,2,2,2,4,1,5,2,05,2,01,03,2,9,2,3,03,0,3,0,4,1,1,5,2,1,3,06,99999,2,04,05,11,08,1,1,9999,1,03,606846,206.44252,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,1,2,2,2,4,1,4,1,05,1,02,01,2,9,2,1,01,2,9,3,9,2,1,6,3,1,3,08,99999,2,04,12,11,09,5,6,9999,1,03,011504,243.94845,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,1,9,3,2,2,4,1,5,2,08,2,02,04,2,9,2,3,03,0,3,1,9,1,1,6,4,1,3,03,99999,1,04,02,11,08,1,4,9999,1,03,530746,259.42513,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,9,1,2,2,1,4,1,5,2,08,2,01,02,2,9,2,3,02,0,3,0,4,2,1,2,4,1,1,99,01200,1,30,05,07,07,1,1,0400,1,03,082526,186.83883,0,0,0,0,1,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,1,1,2,2,5,2,11,2,05,07,1,1,2,3,02,0,3,0,4,2,4,2,2,4,1,99,01575,1,30,02,07,08,1,1,0525,1,03,077264,201.67765,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,1,2,11,2,03,05,2,9,2,3,02,0,3,0,4,1,1,1,2,1,3,04,99999,1,04,02,11,08,1,1,9999,1,03,921664,209.65844,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,2,2,11,2,03,01,2,9,2,4,02,0,3,0,4,1,1,2,2,1,3,04,99999,2,04,02,11,07,1,1,9999,1,03,161674,209.65844,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,5,2,03,2,01,02,2,9,2,4,03,0,3,0,4,2,1,6,1,1,3,06,99999,2,04,13,11,06,1,1,9999,1,03,960314,184.14046,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,1,9,9,9,9,9,1,2,2,1,4,1,4,2,05,1,02,02,2,9,1,3,02,0,3,0,4,2,1,5,2,1,3,08,99999,2,04,12,11,05,1,1,9999,1,04,944306,203.65807,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,1,2,13,2,06,08,1,1,1,4,03,0,3,0,4,1,3,2,1,3,3,02,99999,2,04,03,11,05,1,1,9999,1,04,279855,199.02333,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,1,5,8,05,8,01,01,2,9,8,2,02,0,3,0,4,2,1,8,8,8,3,09,99999,2,04,12,11,08,1,1,9999,1,04,082634,265.12061,0,0,1,1,1,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,2,2,2,2,11,2,05,03,1,2,2,3,02,0,3,0,4,2,2,2,2,2,1,99,01400,2,80,03,07,01,1,1,0466,1,04,331984,142.81112,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,1,1,4,1,4,2,03,1,02,01,2,9,2,3,01,0,3,0,4,2,1,6,2,1,3,09,99999,2,04,13,11,08,1,1,9999,1,04,528554,237.39425,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,4,1,5,2,06,2,01,02,2,9,1,3,03,0,3,0,4,2,1,5,2,1,3,08,99999,2,04,03,11,01,1,1,9999,1,04,881557,273.62636,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,2,1,1,2,13,2,05,02,1,1,1,1,01,0,3,0,4,1,1,1,2,1,1,99,01300,1,30,03,07,07,1,1,1300,1,04,648093,217.80601,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,4,2,05,1,02,02,2,9,1,2,02,0,3,0,4,2,1,6,2,1,3,08,99999,2,04,12,11,05,1,1,9999,1,04,106743,270.15631,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,2,2,1,2,12,2,05,05,1,2,2,2,02,0,3,0,4,2,1,1,2,1,1,99,01400,1,30,02,07,07,1,1,0700,1,04,325543,217.80601,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,9,8,2,2,2,2,1,2,11,2,05,01,1,2,2,1,01,0,3,0,4,1,1,5,2,1,3,04,99999,1,04,02,11,08,1,1,9999,8,04,796400,267.9445,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,12,2,05,05,1,2,2,2,02,0,3,0,4,1,1,2,2,1,1,99,01000,1,30,03,07,07,1,1,0500,1,05,793100,160.10112,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,4,2,03,1,01,03,2,9,2,4,03,0,3,0,4,2,1,5,2,1,3,09,99999,2,04,13,11,07,1,1,9999,1,05,552892,179.99794,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,3,4,2,03,2,01,02,2,9,2,3,03,0,3,0,4,2,1,6,2,1,3,03,99999,2,04,13,11,07,1,1,9999,1,05,336647,200.10073,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,4,2,8,2,10,3,02,02,2,9,2,3,02,0,3,0,4,2,2,2,1,2,3,06,99999,2,04,03,11,03,1,1,9999,1,05,523306,228.53928,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,4,2,05,1,02,03,2,9,2,6,04,0,3,0,4,1,1,1,2,1,3,08,99999,2,04,12,11,09,1,1,9999,1,05,686544,260.36789,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,8,2,03,2,01,02,2,9,8,5,03,0,3,0,4,2,1,6,1,1,3,09,99999,2,04,13,11,09,1,1,9999,1,05,243166,228.53928,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,4,8,5,2,03,2,01,02,2,9,2,4,04,0,3,0,4,1,1,1,1,4,2,99,99999,2,03,13,05,07,1,1,9999,1,05,037492,191.9978,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,5,2,03,2,01,02,2,9,2,5,03,0,3,0,4,2,1,1,1,1,3,02,99999,2,04,13,11,08,1,1,9999,1,05,877331,189.72755,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,4,1,3,2,03,2,01,02,2,9,2,6,04,0,3,0,4,1,1,1,2,1,3,10,99999,2,04,13,11,09,1,1,9999,1,05,241846,135.36062,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,1,9,9,9,9,9,9,9,9,9,1,9,2,2,2,4,2,4,2,03,1,01,03,2,9,2,5,04,0,3,0,4,1,1,8,1,1,3,03,99999,2,04,13,11,09,1,1,9999,1,05,032657,191.81742,0,0,0,0,1,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,4,2,03,1,01,03,2,9,2,7,04,0,3,0,4,2,1,6,2,1,3,09,99999,2,04,13,11,08,1,1,9999,1,05,797938,233.12202,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,8,8,8,8,8,8,9,9,9,9,1,9,2,2,2,4,1,5,2,08,1,02,02,2,9,2,2,02,0,3,0,4,2,1,2,2,1,1,99,01100,2,80,03,07,04,1,1,0550,1,05,309279,192.57442,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,5,2,08,1,02,03,2,9,2,2,02,0,3,0,4,2,1,2,2,1,1,99,01100,2,80,03,07,04,1,1,0550,1,05,168164,193.64587,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,9,1,2,2,2,4,2,3,2,05,1,02,02,2,9,2,4,04,0,3,0,4,2,1,3,1,1,3,10,99999,2,04,12,11,08,1,1,9999,1,05,199683,179.68527,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,9,1,2,2,2,4,2,3,2,05,1,02,03,2,9,2,4,04,0,3,0,4,2,1,3,1,1,3,10,99999,2,04,12,11,08,1,1,9999,1,05,207331,201.21533,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,9,1,2,2,2,4,2,3,2,05,1,02,01,2,9,2,1,01,0,3,0,4,2,1,3,1,1,3,10,99999,2,04,12,11,08,1,1,9999,1,05,966684,203.53808,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,1,9,9,9,9,9,1,2,2,2,2,1,5,2,05,2,02,02,2,9,1,4,02,0,3,0,4,2,1,5,4,1,3,09,99999,2,04,12,11,09,1,1,9999,1,05,500539,203.65807,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,3,2,2,4,2,5,2,05,2,02,02,2,9,2,3,02,0,3,0,4,2,1,6,2,1,3,04,99999,2,04,10,11,09,1,1,9999,1,05,512445,203.65807,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,1,9,9,9,9,9,1,3,2,2,4,2,5,2,05,2,02,03,2,9,2,4,02,0,3,0,4,2,1,6,2,1,3,04,99999,2,04,10,11,09,1,1,9999,1,05,046533,170.01889,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,4,1,4,2,03,1,01,03,2,9,2,6,04,0,3,0,4,2,1,4,2,1,1,99,01800,2,80,13,07,07,1,1,0300,1,05,798956,156.10077,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,4,2,03,1,01,01,2,9,2,1,01,1,9,2,9,1,1,6,1,1,3,09,99999,2,04,13,11,09,4,5,9999,1,05,547356,203.65807,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,8,8,8,8,8,8,9,9,9,9,1,9,2,2,2,4,1,4,2,06,2,02,04,2,9,2,4,03,0,3,0,4,2,1,6,2,1,1,99,01300,2,80,01,07,07,1,1,0325,1,05,000299,203.53808,0,0,0,0,0,1
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,8,2,03,1,01,02,2,9,2,3,03,0,3,0,4,2,1,1,2,1,1,99,01500,2,80,13,07,08,1,1,0500,1,05,232119,201.21533,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,9,1,2,2,2,4,2,4,2,08,2,02,03,2,9,2,3,03,0,3,0,4,2,1,1,2,1,1,99,01100,2,30,01,07,07,1,1,0366,1,05,987449,160.10112,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,5,2,05,2,01,03,2,9,2,4,03,0,3,0,4,1,1,6,2,1,3,09,99999,2,04,01,11,09,1,1,9999,1,05,706133,205.41485,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,4,2,08,2,02,03,2,9,2,5,03,0,3,0,4,2,1,5,2,1,3,03,99999,1,04,02,11,07,1,1,9999,1,05,905863,251.35862,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,1,2,08,2,02,04,2,9,2,5,04,0,3,0,4,2,1,5,2,1,3,04,99999,2,04,02,11,07,1,1,9999,1,05,627451,179.68527,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,5,2,08,2,02,02,2,9,2,5,04,0,3,0,4,1,1,5,4,1,3,03,99999,1,04,02,11,07,1,1,9999,1,05,346645,193.64587,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,8,8,8,8,8,8,9,9,9,9,1,9,2,2,1,1,1,5,2,13,3,07,09,1,1,1,4,02,0,3,0,4,1,3,6,1,3,3,09,99999,2,04,03,11,05,1,1,9999,1,06,173628,223.65535,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,3,3,5,2,13,2,06,07,1,1,1,3,02,0,3,0,4,1,3,1,2,3,1,99,02700,2,80,03,07,05,1,1,0900,1,06,723654,190.93294,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,1,2,13,2,05,02,1,1,1,3,02,0,3,0,4,1,3,6,1,3,2,99,99999,2,07,03,05,06,1,1,9999,1,06,822588,205.20808,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,1,2,13,2,05,02,1,1,1,4,03,0,3,0,4,1,2,5,1,3,2,99,99999,2,17,03,05,06,1,1,9999,1,06,117716,223.65535,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,1,2,13,2,05,02,1,1,1,3,02,0,3,0,4,1,2,6,1,2,2,99,99999,2,17,03,05,06,1,1,9999,1,06,656268,215.16558,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,1,9,9,9,9,9,1,2,2,2,4,3,5,2,01,2,01,03,2,9,2,4,03,0,3,0,4,2,1,4,1,1,2,99,99999,2,03,13,05,07,1,1,9999,1,06,046723,207.56989,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,2,2,1,2,12,2,05,03,1,2,2,3,02,0,3,0,4,1,3,6,2,3,2,99,99999,1,07,03,05,07,1,1,9999,1,06,597259,147.12081,0,0,0,0,1,0
3,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,2,12,3,05,03,1,1,1,3,02,0,3,0,4,1,3,5,4,3,2,99,99999,2,07,03,05,07,1,1,9999,8,06,552398,211.69379,0,0,0,0,0,0
3,4,9,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,1,9,9,9,9,9,1,8,2,3,4,3,5,8,01,2,01,98,2,9,8,5,04,0,3,0,4,2,1,8,8,8,3,08,99999,2,04,13,11,07,1,1,9999,8,06,608356,193.58269,0,0,1,1,1,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,2,2,5,2,13,2,05,05,1,1,1,3,02,0,3,0,4,1,3,3,1,3,2,99,99999,2,07,03,05,06,1,1,9999,1,06,641017,186.66453,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,2,2,1,2,12,2,05,07,1,2,2,4,02,0,3,0,4,2,3,2,2,3,3,03,99999,1,04,03,11,07,1,1,9999,1,06,350207,200.5232,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,2,4,2,13,1,06,07,1,1,2,3,02,0,3,0,4,2,3,5,1,3,2,99,99999,2,07,03,05,06,1,1,9999,1,06,564842,233.71481,0,0,0,0,0,0
3,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,2,12,2,05,04,1,1,1,3,02,0,3,0,4,1,3,1,2,3,1,99,01300,2,80,03,07,06,1,1,0433,8,06,105014,201.19825,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,2,2,5,2,06,2,01,03,2,9,2,3,02,0,3,0,4,1,1,2,2,1,3,11,99999,2,04,03,11,03,1,1,9999,1,06,490040,181.14146,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,4,1,1,2,11,2,03,05,2,9,2,4,03,0,3,0,4,1,1,6,2,1,3,08,99999,2,04,02,11,07,1,1,9999,1,06,286998,183.94276,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,9,1,2,2,2,2,2,5,2,12,1,05,02,1,1,1,3,02,0,3,0,4,1,3,6,1,3,3,09,99999,2,04,03,11,05,1,1,9999,1,07,883400,232.98956,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,4,2,01,2,01,02,2,9,2,7,04,0,3,0,4,2,1,4,1,1,3,08,99999,2,04,13,11,07,1,1,9999,1,07,426378,192.73167,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,2,05,02,1,2,1,1,01,0,3,0,4,1,3,6,1,3,3,09,99999,2,04,03,11,05,1,1,9999,1,07,598432,191.29766,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,4,2,03,1,01,01,2,9,8,1,01,0,3,2,9,2,1,6,1,1,3,12,99999,2,04,13,11,08,1,5,9999,1,07,018117,219.42524,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,3,2,2,4,2,5,2,03,2,01,02,2,9,2,3,02,0,3,0,4,1,1,3,2,1,1,99,01000,2,80,13,07,06,1,1,0333,1,07,286986,232.04342,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,9,2,2,2,4,1,5,2,09,2,03,04,2,9,2,2,02,0,3,0,4,1,1,3,2,1,1,99,01000,1,30,02,07,08,1,1,0500,1,07,053756,186.32742,0,0,0,0,1,1
3,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,8,4,8,03,8,01,98,2,9,8,3,02,0,3,0,4,1,1,8,8,8,1,99,01520,2,80,13,07,05,1,1,0506,8,07,699116,206.73445,0,0,1,1,1,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,1,1,1,2,13,2,05,04,1,1,1,3,02,0,3,0,4,1,3,5,1,3,3,08,99999,2,04,03,11,05,1,1,9999,1,07,296909,234.23191,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,9,1,2,2,2,4,2,5,8,03,8,01,03,2,9,2,5,04,0,3,0,4,1,1,6,4,1,3,12,99999,2,04,13,11,07,1,1,9999,1,07,685256,205.64163,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,8,8,8,8,8,8,8,8,8,8,8,8,2,8,2,4,1,5,1,05,2,01,01,2,9,2,1,01,0,3,0,4,2,1,4,3,1,3,05,99999,2,04,10,11,08,1,1,9999,1,07,474060,232.04342,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,4,1,5,2,03,2,02,02,2,9,2,4,03,0,3,0,4,2,1,1,2,1,1,99,03000,2,80,13,07,07,1,1,0750,1,07,915962,201.19825,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,4,1,5,2,03,2,02,03,2,9,2,4,03,0,3,0,4,2,1,1,2,1,1,99,03000,2,80,13,07,07,1,1,0750,1,07,022952,201.19825,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,1,9,9,9,9,9,1,2,2,1,4,1,8,3,03,2,01,01,2,9,2,1,01,1,9,2,9,2,1,6,4,1,3,08,99999,2,04,13,11,05,4,5,9999,1,07,404046,174.53936,0,0,0,0,1,0
3,4,9,9,9,1,9,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,9,1,2,2,2,4,2,5,2,03,2,01,03,2,9,2,7,04,0,3,0,4,2,1,6,1,1,3,09,99999,2,04,13,11,04,1,1,9999,1,07,261161,231.28629,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,9,1,2,2,2,4,2,4,2,03,1,01,03,2,9,2,6,04,0,3,0,4,2,1,1,2,1,3,03,99999,2,04,13,11,05,1,1,9999,1,07,197770,232.04342,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,1,12,2,06,08,1,1,1,3,02,0,3,0,4,2,2,6,3,2,2,99,99999,2,17,03,05,01,1,1,9999,1,07,690581,143.07342,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,1,12,3,06,08,1,1,1,4,03,0,3,0,4,2,2,6,3,2,2,99,99999,2,17,03,05,01,1,1,9999,1,07,622600,143.07342,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,1,12,2,06,08,1,1,1,4,03,0,3,0,4,2,2,6,3,2,2,99,99999,2,17,03,05,01,1,1,9999,1,07,889256,143.07342,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,1,12,2,06,08,1,1,1,4,03,0,3,0,4,2,2,6,3,2,2,99,99999,2,17,03,05,01,1,1,9999,1,07,354711,143.07342,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,1,2,12,2,05,04,1,1,1,2,02,0,3,0,4,1,1,1,2,1,3,03,99999,1,04,02,11,08,1,1,9999,1,07,402249,166.60575,0,0,0,0,0,0
3,4,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,2,1,1,2,12,2,05,03,1,1,1,4,02,0,3,0,4,1,1,2,2,1,1,99,01200,1,30,02,07,08,1,1,0300,1,07,417543,166.60575,0,0,0,0,0,0
